from,to,value
81197,124881,1
81197,80694,1
81197,61996,1
81197,244246,1
81197,81033,2
81197,97449,1
81197,81181,6
81197,81193,2
81197,81196,3
81197,81200,2
81197,56726,2
81197,57121,1
81197,81702,3
81197,57136,1
204078,204078,1
204078,82400,1
204078,204093,1
204078,55363,1
81200,81200,2
81200,90356,2
81200,123793,1
81200,123821,1
81200,82924,2
81200,82926,1
81200,123906,1
81200,83096,1
81200,59276,1
81200,81131,1
81200,61231,1
81200,111716,1
81200,54989,1
81200,81181,1
81200,81197,2
154938,154938,5
154938,82583,1
154938,82589,1
154938,82595,1
154938,59188,1
154938,84730,1
154938,95299,1
154938,153952,1
154938,155009,1
89404,89404,4
89404,58395,1
154941,154941,4
154955,154955,1
114000,114000,1
82266,82266,1
130400,130400,9
83175,83175,4
130412,130412,9
130412,94467,1
130412,144188,1
130412,97561,1
155000,155000,2
155000,82583,1
155000,82588,2
155000,95217,1
155006,155006,3
155006,82583,1
155006,82588,1
155006,82589,1
155006,133763,1
155006,59409,1
130432,130432,1
130432,90356,1
130432,83096,1
130432,84435,1
130432,59945,1
130432,61078,1
130432,112024,1
130432,146272,1
130432,81195,1
130432,57116,1
155009,155009,17
155009,82583,2
155009,82588,3
155009,82589,1
155009,82595,4
155009,59188,1
155009,59532,1
155009,84730,1
155009,85401,2
155009,95217,2
155009,95299,2
155009,87641,1
155009,154938,1
110486,110486,36
110486,110477,1
110486,61248,1
110486,110716,2
56726,56726,101
56726,82772,2
56726,83096,1
56726,337059,1
56726,124305,1
56726,61660,1
56726,59945,1
56726,133761,1
56726,126088,1
56726,85334,1
56726,85358,1
56726,60868,1
56726,110173,1
56726,110315,1
56726,61231,2
56726,61248,1
56726,61454,2
56726,61764,1
56726,61832,1
56726,299632,1
56726,142852,1
56726,54460,1
56726,70846,1
56726,62779,1
56726,56890,1
56726,112024,1
56726,58588,1
56726,56893,1
56726,61996,4
56726,244246,1
56726,81161,1
56726,81197,2
64920,64920,3
64920,99507,1
130459,130459,8
130459,81036,2
130459,151094,2
130459,113487,1
130459,130475,1
130468,130468,4
130472,130472,4
118684,118684,1
118684,82189,1
130475,130475,51
130475,81036,2
130475,151094,1
130475,110315,1
130475,80668,6
130475,130459,1
61341,61341,2
61341,59188,1
61341,61248,1
61317,61317,81
61317,61486,14
61317,59206,1
61317,61938,2
61317,61529,1
61317,82897,1
61317,337411,2
61317,58989,1
61317,60350,4
61317,59051,5
61317,141021,1
61317,61660,7
61317,59135,1
61317,59186,11
61317,59188,17
61317,62207,2
61317,59432,1
61317,59441,2
61317,59508,17
61317,59518,10
61317,59527,4
61317,59532,12
61317,59551,6
61317,59582,7
61317,59624,4
61317,59672,1
61317,59784,1
61317,59786,1
61317,59790,15
61317,59819,11
61317,59874,11
61317,59901,5
61317,59945,1
61317,59984,4
61317,60003,1
61317,60075,1
61317,62834,7
61317,60263,17
61317,60318,6
61317,60359,7
61317,60369,2
61317,60473,1
61317,253112,1
61317,60654,3
61317,60658,1
61317,60680,3
61317,60824,1
61317,60868,2
61317,60871,1
61317,82512,1
61317,60971,7
61317,61026,4
61317,61034,1
61317,61053,1
61317,61072,4
61317,61090,4
61317,62601,8
61317,61164,5
61317,61190,2
61317,61223,20
61317,61248,4
61317,61264,14
61317,61339,1
61317,61374,2
61317,61404,1
61317,61453,2
61317,61454,8
61317,86084,2
61317,59409,18
61317,61581,1
61317,61605,2
61317,61691,1
61317,53504,1
61317,61725,2
61317,61893,12
61317,111146,1
61317,62032,10
61317,62136,6
61317,62242,4
61317,62180,2
61317,62214,3
61317,62264,1
61317,54200,1
61317,62293,1
61317,62468,5
61317,62493,13
61317,60935,2
61317,62518,3
61317,62521,2
61317,62543,5
61317,62573,1
61317,62584,3
61317,62596,7
61317,62322,1
61317,62646,3
61317,54460,1
61317,62680,19
61317,62724,3
61317,62747,1
61317,62779,17
61317,62103,3
61317,62823,2
61317,62877,1
61317,62364,10
61317,63014,1
61317,60479,7
61317,153762,1
61317,62142,12
61317,62417,2
61317,72351,1
61317,59889,2
61317,89119,1
61317,244246,1
61317,62082,6
61317,55363,19
61317,60047,4
310717,310717,1
185589,185589,54
185589,61660,2
185589,60868,1
185589,61454,1
185589,61605,1
185589,184513,9
185589,61725,1
185589,61825,1
185589,111716,1
185589,185590,12
185589,129691,6
327112,327112,2
327112,82109,1
327112,61529,1
327112,61660,1
327112,59188,1
327112,59532,1
327112,60542,1
327112,60971,1
327112,62601,1
327112,61454,1
327112,61725,1
327112,61764,1
327112,168640,1
327112,111607,1
327112,62779,1
327112,118740,1
327114,327114,1
327114,98591,1
327114,118668,1
327114,118706,1
327114,169991,1
327114,118710,1
81364,81364,1
81364,82985,1
81369,81369,3
81369,81554,1
81371,81371,1
114152,114152,4
114152,82396,1
114152,123363,1
114152,61660,2
114152,59532,1
114152,84998,1
114152,86034,2
114152,127056,1
114152,86574,1
114152,86575,2
114152,119742,2
114152,121188,1
114152,86572,1
68996,68996,1
68996,68965,1
122374,122374,2
89607,89607,2
89607,61486,2
89607,60350,1
89607,59188,2
89607,59508,2
89607,59532,1
89607,59790,2
89607,60369,2
89607,60971,2
89607,61053,1
89607,62601,1
89607,61223,1
89607,61264,1
89607,61374,1
89607,61454,1
89607,62536,1
89607,62644,1
89607,62646,2
89607,62724,1
89607,62779,1
89607,62823,1
89607,251925,1
89607,62142,1
89607,55363,1
122378,122378,3
122378,62601,1
122379,122379,7
122379,61529,1
122379,59188,1
122379,59532,1
122379,59551,2
122379,59874,1
122379,61264,1
122379,59409,1
122379,62293,1
122379,62724,1
122379,62779,2
118702,118702,2
130600,130600,3
130602,130602,14
130602,61660,1
130602,81036,3
130602,60868,1
130602,61248,1
130602,86613,1
130602,128418,1
130602,81037,1
130602,130685,1
118707,118707,1
118707,118706,1
118707,118775,1
118707,169991,1
97850,97850,3
56891,56891,17
56891,54460,1
56891,86572,1
56891,61996,1
56892,56892,1
56895,56895,21
56895,82596,1
56895,58429,1
56895,124262,2
56895,124263,1
56895,124266,1
56895,59288,1
56895,85376,1
56895,60868,1
56895,61248,1
56895,97159,2
56898,56898,3
56898,85334,1
118710,118710,3
118710,98591,1
118710,118668,1
118710,118706,1
118710,169991,1
118710,327114,1
118710,118740,1
81479,81479,3
81479,108043,1
81479,87267,1
81479,95294,1
133731,133731,86
133731,82596,3
133731,58326,1
133731,58428,1
133731,58510,1
133731,124260,1
133731,125092,1
133731,142748,1
133731,59935,1
133731,317216,1
133731,56479,1
133731,84998,10
133731,85334,1
133731,85380,1
133731,61173,1
133731,184513,1
133731,61725,1
133731,103403,1
133731,70868,1
133731,56890,1
133731,86508,3
133731,194019,1
133731,103914,2
133731,87596,1
133731,86572,4
133731,58676,1
133731,57203,1
62082,62082,21
62082,61486,2
62082,61529,1
62082,83535,1
62082,59186,5
62082,59188,3
62082,59324,1
62082,59432,1
62082,59441,1
62082,59508,2
62082,59518,4
62082,59527,2
62082,59532,1
62082,59551,2
62082,59582,5
62082,59624,1
62082,59662,1
62082,59790,3
62082,59819,3
62082,59874,3
62082,60003,1
62082,62834,3
62082,60182,1
62082,60263,4
62082,60318,2
62082,60359,5
62082,60369,1
62082,60542,2
62082,60587,1
62082,60654,2
62082,60868,1
62082,60871,1
62082,60971,2
62082,61026,1
62082,61072,3
62082,62601,4
62082,61164,2
62082,61223,5
62082,61264,3
62082,61374,1
62082,61454,2
62082,59409,3
62082,61691,2
62082,61719,1
62082,61797,1
62082,61893,1
62082,61910,1
62082,62032,2
62082,62136,1
62082,54200,1
62082,62468,1
62082,62493,1
62082,62584,1
62082,62596,2
62082,62646,4
62082,62680,4
62082,62779,4
62082,62787,1
62082,62103,1
62082,62877,1
62082,62364,3
62082,62142,2
62082,59889,1
62082,61317,6
62082,55363,7
